DATE,us_cn_exchange,us_cn_exchange_Ret
2016-11-24,,0.0
2016-11-25,6.9176,-0.03
2016-11-28,6.9055,-0.17
2016-11-29,6.8933,-0.18
2016-11-30,6.8837,-0.14
2016-12-01,6.883,-0.01
2016-12-02,6.883,0.0
2016-12-05,6.8775,-0.08
2016-12-06,6.879,0.02
2016-12-07,6.878,-0.01
2016-12-08,6.8771,-0.01
2016-12-09,6.9042,0.39
2016-12-12,6.9045,0.0
2016-12-13,6.8984,-0.09
2016-12-14,6.9025,0.06
2016-12-15,6.941,0.56
2016-12-16,6.958,0.24
2016-12-19,6.9506,-0.11
2016-12-20,6.947,-0.05
2016-12-21,6.939,-0.12
2016-12-22,6.9473,0.12
2016-12-23,6.9432,-0.06
2016-12-26,,0.0
2016-12-27,6.9491,0.08
2016-12-28,6.9559,0.1
2016-12-29,6.9535,-0.03
2016-12-30,6.943,-0.15
2017-01-02,,0.0
2017-01-03,6.9575,0.21
2017-01-04,6.9322,-0.36
2017-01-05,6.887,-0.65
2017-01-06,6.9176,0.44
2017-01-09,6.935,0.25
2017-01-10,6.918,-0.25
2017-01-11,6.9365,0.27
2017-01-12,6.889,-0.68
2017-01-13,6.8985,0.14
2017-01-16,,0.0
2017-01-17,6.852,-0.67
2017-01-18,6.836,-0.23
2017-01-19,6.868,0.47
2017-01-20,,0.0
2017-01-23,6.8514,-0.24
2017-01-24,6.8555,0.06
2017-01-25,6.8812,0.37
2017-01-26,6.8768,-0.06
2017-01-27,6.8768,0.0
2017-01-30,6.8768,0.0
2017-01-31,6.8768,0.0
2017-02-01,6.8768,0.0
2017-02-02,6.8768,0.0
2017-02-03,6.865,-0.17
2017-02-06,6.86,-0.07
2017-02-07,6.8821,0.32
2017-02-08,6.87,-0.18
2017-02-09,6.866,-0.06
2017-02-10,6.8775,0.17
2017-02-13,6.8776,0.0
2017-02-14,6.8649,-0.18
2017-02-15,6.8685,0.05
2017-02-16,6.8517,-0.24
2017-02-17,6.864,0.18
2017-02-20,,0.0
2017-02-21,6.881,0.25
2017-02-22,6.8765,-0.07
2017-02-23,6.8622,-0.21
2017-02-24,6.8645,0.03
2017-02-27,6.8675,0.04
2017-02-28,6.8665,-0.01
2017-03-01,6.8794,0.19
2017-03-02,6.8868,0.11
2017-03-03,6.8954,0.12
2017-03-06,6.8955,0.0
2017-03-07,6.9,0.07
2017-03-08,6.9113,0.16
2017-03-09,6.9086,-0.04
2017-03-10,6.905,-0.05
2017-03-13,6.905,0.0
2017-03-14,6.913,0.12
2017-03-15,6.9132,0.0
2017-03-16,6.913,-0.0
2017-03-17,6.9,-0.19
2017-03-20,6.905,0.07
2017-03-21,6.883,-0.32
2017-03-22,6.8785,-0.07
2017-03-23,6.8843,0.08
2017-03-24,6.8803,-0.06
2017-03-27,6.8687,-0.17
2017-03-28,6.8779,0.13
2017-03-29,6.8879,0.15
2017-03-30,6.887,-0.01
2017-03-31,6.8832,-0.06
2017-04-03,6.8832,0.0
2017-04-04,6.8832,0.0
2017-04-05,6.892,0.13
2017-04-06,6.8955,0.05
2017-04-07,6.8978,0.03
2017-04-10,6.8988,0.01
2017-04-11,6.8893,-0.14
2017-04-12,6.889,-0.0
2017-04-13,6.8865,-0.04
2017-04-14,6.8835,-0.04
2017-04-17,6.88,-0.05
2017-04-18,6.8778,-0.03
2017-04-19,6.886,0.12
2017-04-20,6.88,-0.09
2017-04-21,6.8845,0.07
2017-04-24,6.884,-0.01
2017-04-25,6.8824,-0.02
2017-04-26,6.8918,0.14
2017-04-27,6.8958,0.06
2017-04-28,6.89,-0.08
2017-05-01,6.89,0.0
2017-05-02,6.8949,0.07
2017-05-03,6.8968,0.03
2017-05-04,6.8959,-0.01
2017-05-05,6.9021,0.09
2017-05-08,6.904,0.03
2017-05-09,6.906,0.03
2017-05-10,6.9011,-0.07
2017-05-11,6.9033,0.03
2017-05-12,6.8972,-0.09
2017-05-15,6.89,-0.1
2017-05-16,6.884,-0.09
2017-05-17,6.8773,-0.1
2017-05-18,6.888,0.16
2017-05-19,6.883,-0.07
2017-05-22,6.8828,-0.0
2017-05-23,6.888,0.08
2017-05-24,6.8883,0.0
2017-05-25,6.8672,-0.31
2017-05-26,6.8525,-0.21
2017-05-29,,0.0
2017-05-30,6.8525,0.0
2017-05-31,6.8098,-0.62
2017-06-01,6.8029,-0.1
2017-06-02,6.8085,0.08
2017-06-05,6.803,-0.08
2017-06-06,6.7945,-0.12
2017-06-07,6.7935,-0.01
2017-06-08,6.799,0.08
2017-06-09,6.797,-0.03
2017-06-12,6.7974,0.01
2017-06-13,6.7981,0.01
2017-06-14,6.7888,-0.14
2017-06-15,6.8061,0.25
2017-06-16,6.8097,0.05
2017-06-19,6.818,0.12
2017-06-20,6.8285,0.15
2017-06-21,6.8275,-0.01
2017-06-22,6.8275,0.0
2017-06-23,6.8345,0.1
2017-06-26,6.8382,0.05
2017-06-27,6.81,-0.41
2017-06-28,6.7984,-0.17
2017-06-29,6.784,-0.21
2017-06-30,6.7793,-0.07
2017-07-03,6.7984,0.28
2017-07-04,,0.0
2017-07-05,6.7995,0.02
2017-07-06,6.799,-0.01
2017-07-07,6.8039,0.07
2017-07-10,6.8026,-0.02
2017-07-11,6.801,-0.02
2017-07-12,6.7865,-0.21
2017-07-13,6.7825,-0.06
2017-07-14,6.7741,-0.12
2017-07-17,6.769,-0.08
2017-07-18,6.7451,-0.35
2017-07-19,6.7511,0.09
2017-07-20,6.757,0.09
2017-07-21,6.7663,0.14
2017-07-24,6.7488,-0.26
2017-07-25,6.7495,0.01
2017-07-26,6.753,0.05
2017-07-27,6.741,-0.18
2017-07-28,6.7362,-0.07
2017-07-31,6.724,-0.18
2017-08-01,6.717,-0.1
2017-08-02,6.72,0.04
2017-08-03,6.715,-0.07
2017-08-04,6.7272,0.18
2017-08-07,6.7207,-0.1
2017-08-08,6.7049,-0.24
2017-08-09,6.672,-0.49
2017-08-10,6.646,-0.39
2017-08-11,6.6612,0.23
2017-08-14,6.6695,0.12
2017-08-15,6.6845,0.22
2017-08-16,6.69,0.08
2017-08-17,6.673,-0.25
2017-08-18,6.67,-0.04
2017-08-21,6.663,-0.1
2017-08-22,6.66,-0.05
2017-08-23,6.6569,-0.05
2017-08-24,6.66,0.05
2017-08-25,6.6465,-0.2
2017-08-28,6.6084,-0.57
2017-08-29,6.5945,-0.21
2017-08-30,6.5918,-0.04
2017-08-31,6.5888,-0.05
2017-09-01,6.5552,-0.51
2017-09-04,,0.0
2017-09-05,6.5345,-0.32
2017-09-06,6.5221,-0.19
2017-09-07,6.483,-0.6
2017-09-08,6.4773,-0.09
2017-09-11,6.5254,0.74
2017-09-12,6.5334,0.12
2017-09-13,6.54,0.1
2017-09-14,6.552,0.18
2017-09-15,6.55,-0.03
2017-09-18,6.5725,0.34
2017-09-19,6.58,0.11
2017-09-20,6.57,-0.15
2017-09-21,6.5861,0.25
2017-09-22,6.5899,0.06
2017-09-25,6.6189,0.44
2017-09-26,6.6371,0.27
2017-09-27,6.64,0.04
2017-09-28,6.6591,0.29
2017-09-29,6.6533,-0.09
2017-10-02,6.6533,0.0
2017-10-03,6.6533,0.0
2017-10-04,6.6533,0.0
2017-10-05,6.6533,0.0
2017-10-06,6.6533,0.0
2017-10-09,,0.0
2017-10-10,6.5712,-1.23
2017-10-11,6.587,0.24
2017-10-12,6.5855,-0.02
2017-10-13,6.5785,-0.11
2017-10-16,6.5885,0.15
2017-10-17,6.622,0.51
2017-10-18,6.625,0.05
2017-10-19,6.6126,-0.19
2017-10-20,6.6185,0.09
2017-10-23,6.638,0.29
2017-10-24,6.6335,-0.07
2017-10-25,6.635,0.02
2017-10-26,6.6392,0.06
2017-10-27,6.6498,0.16
2017-10-30,6.6498,0.0
2017-10-31,6.6328,-0.26
2017-11-01,6.6018,-0.47
2017-11-02,6.6068,0.08
2017-11-03,6.636,0.44
2017-11-06,6.6311,-0.07
2017-11-07,6.638,0.1
2017-11-08,6.6249,-0.2
2017-11-09,6.6378,0.19
2017-11-10,,0.0
2017-11-13,6.6385,0.01
2017-11-14,6.635,-0.05
2017-11-15,6.62,-0.23
2017-11-16,6.6273,0.11
2017-11-17,6.6245,-0.04
2017-11-20,6.6245,0.0
2017-11-21,6.6265,0.03
2017-11-22,6.6086,-0.27
2017-11-23,,0.0
2017-11-24,6.5998,-0.13
2017-11-27,6.5967,-0.05
2017-11-28,6.6044,0.12
2017-11-29,6.6091,0.07
2017-11-30,6.609,-0.0
2017-12-01,6.6137,0.07
2017-12-04,6.6185,0.07
2017-12-05,6.617,-0.02
2017-12-06,6.6136,-0.05
2017-12-07,6.6173,0.06
2017-12-08,6.6199,0.04
2017-12-11,6.6175,-0.04
2017-12-12,6.621,0.05
2017-12-13,6.6171,-0.06
2017-12-14,6.6091,-0.12
2017-12-15,6.6088,-0.0
2017-12-18,6.6088,0.0
2017-12-19,6.6088,0.0
2017-12-20,6.5771,-0.48
2017-12-21,6.5833,0.09
2017-12-22,6.575,-0.13
2017-12-25,,0.0
2017-12-26,6.5429,-0.49
2017-12-27,6.556,0.2
2017-12-28,6.5322,-0.36
2017-12-29,6.5063,-0.4
2018-01-01,,0.0
2018-01-02,6.491,-0.24
2018-01-03,6.501,0.15
2018-01-04,6.4915,-0.15
2018-01-05,6.4875,-0.06
2018-01-08,6.497,0.15
2018-01-09,6.5263,0.45
2018-01-10,6.5055,-0.32
2018-01-11,6.4956,-0.15
2018-01-12,6.4607,-0.54
2018-01-15,,0.0
2018-01-16,6.4395,-0.33
2018-01-17,6.433,-0.1
2018-01-18,6.4175,-0.24
2018-01-19,6.399,-0.29
2018-01-22,6.4035,0.07
2018-01-23,6.4,-0.05
2018-01-24,6.365,-0.55
2018-01-25,6.3189,-0.72
2018-01-26,6.3199,0.02
2018-01-29,6.3328,0.2
2018-01-30,6.3199,-0.2
2018-01-31,6.2841,-0.57
2018-02-01,6.2969,0.2
2018-02-02,6.2984,0.02
2018-02-05,6.285,-0.21
2018-02-06,6.283,-0.03
2018-02-07,6.2649,-0.29
2018-02-08,6.3222,0.91
2018-02-09,6.2966,-0.4
2018-02-12,6.325,0.45
2018-02-13,6.338,0.21
2018-02-14,6.3438,0.09
2018-02-15,6.3438,0.0
2018-02-16,6.3438,0.0
2018-02-19,,0.0
2018-02-20,6.3351,-0.14
2018-02-21,6.3351,0.0
2018-02-22,6.3471,0.19
2018-02-23,6.3329,-0.22
2018-02-26,6.3115,-0.34
2018-02-27,6.3169,0.09
2018-02-28,6.328,0.18
2018-03-01,6.3565,0.45
2018-03-02,6.3428,-0.22
2018-03-05,6.3491,0.1
2018-03-06,6.3093,-0.63
2018-03-07,6.3225,0.21
2018-03-08,6.3389,0.26
2018-03-09,6.3285,-0.16
2018-03-12,6.327,-0.02
2018-03-13,6.318,-0.14
2018-03-14,6.314,-0.06
2018-03-15,6.3202,0.1
2018-03-16,6.33,0.16
2018-03-19,6.3291,-0.01
2018-03-20,6.3328,0.06
2018-03-21,6.32,-0.2
2018-03-22,6.331,0.17
2018-03-23,6.311,-0.32
2018-03-26,6.2685,-0.67
2018-03-27,6.2781,0.15
2018-03-28,6.2946,0.26
2018-03-29,6.2876,-0.11
2018-03-30,6.2726,-0.24
2018-04-02,6.2785,0.09
2018-04-03,6.2881,0.15
2018-04-04,6.3045,0.26
2018-04-05,6.3045,0.0
2018-04-06,6.3045,0.0
2018-04-09,6.3035,-0.02
2018-04-10,6.2798,-0.38
2018-04-11,6.2655,-0.23
2018-04-12,6.2876,0.35
2018-04-13,6.2725,-0.24
2018-04-16,6.2752,0.04
2018-04-17,6.2804,0.08
2018-04-18,6.2722,-0.13
2018-04-19,6.2765,0.07
2018-04-20,6.2945,0.29
2018-04-23,6.3158,0.34
2018-04-24,6.3035,-0.19
2018-04-25,6.3236,0.32
2018-04-26,6.334,0.16
2018-04-27,6.3325,-0.02
2018-04-30,6.3325,0.0
2018-05-01,6.3325,0.0
2018-05-02,6.361,0.45
2018-05-03,6.352,-0.14
2018-05-04,6.3589,0.11
2018-05-07,6.364,0.08
2018-05-08,6.369,0.08
2018-05-09,6.3585,-0.16
2018-05-10,6.344,-0.23
2018-05-11,6.3333,-0.17
2018-05-14,6.336,0.04
2018-05-15,6.376,0.63
2018-05-16,6.3706,-0.08
2018-05-17,6.3645,-0.1
2018-05-18,6.3768,0.19
2018-05-21,6.3815,0.07
2018-05-22,6.366,-0.24
2018-05-23,6.3875,0.34
2018-05-24,6.3757,-0.18
2018-05-25,6.3903,0.23
2018-05-28,,0.0
2018-05-29,6.4162,0.41
2018-05-30,6.4175,0.02
2018-05-31,6.4096,-0.12
2018-06-01,6.418,0.13
2018-06-04,6.405,-0.2
2018-06-05,6.4042,-0.01
2018-06-06,6.385,-0.3
2018-06-07,6.389,0.06
2018-06-08,6.4031,0.22
2018-06-11,6.4,-0.05
2018-06-12,6.3992,-0.01
2018-06-13,6.3944,-0.08
2018-06-14,6.398,0.06
2018-06-15,6.4379,0.62
2018-06-18,6.4379,0.0
2018-06-19,6.4802,0.66
2018-06-20,6.4713,-0.14
2018-06-21,6.49,0.29
2018-06-22,6.5027,0.2
2018-06-25,6.536,0.51
2018-06-26,6.5759,0.61
2018-06-27,6.5992,0.35
2018-06-28,6.6235,0.37
2018-06-29,6.6171,-0.1
2018-07-02,6.6632,0.7
2018-07-03,6.6368,-0.4
2018-07-04,,0.0
2018-07-05,6.6341,-0.04
2018-07-06,6.6396,0.08
2018-07-09,6.6123,-0.41
2018-07-10,6.6296,0.26
2018-07-11,6.6764,0.71
2018-07-12,6.663,-0.2
2018-07-13,6.69,0.41
2018-07-16,6.6866,-0.05
2018-07-17,6.7018,0.23
2018-07-18,6.7161,0.21
2018-07-19,6.7701,0.8
2018-07-20,6.7659,-0.06
2018-07-23,6.7927,0.4
2018-07-24,6.7912,-0.02
2018-07-25,6.7658,-0.37
2018-07-26,6.7865,0.31
2018-07-27,6.8097,0.34
2018-07-30,6.8102,0.01
2018-07-31,6.8038,-0.09
2018-08-01,6.8154,0.17
2018-08-02,6.838,0.33
2018-08-03,6.8309,-0.1
2018-08-06,6.85,0.28
2018-08-07,6.828,-0.32
2018-08-08,6.8344,0.09
2018-08-09,6.8199,-0.21
2018-08-10,6.8458,0.38
2018-08-13,6.888,0.62
2018-08-14,6.8809,-0.1
2018-08-15,6.933,0.76
2018-08-16,6.8792,-0.78
2018-08-17,6.874,-0.08
2018-08-20,6.8546,-0.28
2018-08-21,6.8444,-0.15
2018-08-22,6.84,-0.06
2018-08-23,6.8748,0.51
2018-08-24,6.803,-1.04
2018-08-27,6.8145,0.17
2018-08-28,6.8018,-0.19
2018-08-29,6.819,0.25
2018-08-30,6.8415,0.33
2018-08-31,6.83,-0.17
2018-09-03,,0.0
2018-09-04,6.8427,0.19
2018-09-05,6.827,-0.23
2018-09-06,6.8322,0.08
2018-09-07,6.8419,0.14
2018-09-10,6.8545,0.18
2018-09-11,6.8704,0.23
2018-09-12,6.8574,-0.19
2018-09-13,6.8407,-0.24
2018-09-14,6.8673,0.39
2018-09-17,6.854,-0.19
2018-09-18,6.8591,0.07
2018-09-19,6.8466,-0.18
2018-09-20,6.8455,-0.02
2018-09-21,6.8559,0.15
2018-09-24,6.8559,0.0
2018-09-25,6.8632,0.11
2018-09-26,6.8763,0.19
2018-09-27,6.888,0.17
2018-09-28,6.868,-0.29
2018-10-01,6.868,0.0
2018-10-02,6.868,0.0
2018-10-03,6.868,0.0
2018-10-04,6.868,0.0
2018-10-05,6.868,0.0
2018-10-08,,0.0
2018-10-09,6.9217,0.78
2018-10-10,6.9224,0.01
2018-10-11,6.888,-0.5
2018-10-12,6.9182,0.44
2018-10-15,6.9131,-0.07
2018-10-16,6.9102,-0.04
2018-10-17,6.9263,0.23
2018-10-18,6.9367,0.15
2018-10-19,6.9291,-0.11
2018-10-22,6.9446,0.22
2018-10-23,6.9373,-0.11
2018-10-24,6.942,0.07
2018-10-25,6.9477,0.08
2018-10-26,6.9425,-0.07
2018-10-29,6.9605,0.26
2018-10-30,6.9663,0.08
2018-10-31,6.9737,0.11
2018-11-01,6.9205,-0.76
2018-11-02,6.8894,-0.45
2018-11-05,6.9249,0.52
2018-11-06,6.9172,-0.11
2018-11-07,6.9174,0.0
2018-11-08,6.9318,0.21
2018-11-09,6.9553,0.34
2018-11-12,,0.0
2018-11-13,6.9546,-0.01
2018-11-14,6.95,-0.07
2018-11-15,6.938,-0.17
2018-11-16,6.9367,-0.02
2018-11-19,6.9398,0.04
2018-11-20,6.9448,0.07
2018-11-21,6.9248,-0.29
2018-11-22,,0.0
2018-11-23,6.9477,0.33
2018-11-26,6.9397,-0.12
2018-11-27,6.9498,0.15
2018-11-28,6.9534,0.05
2018-11-29,6.9419,-0.17
2018-11-30,6.9558,0.2
2018-12-03,6.8798,-1.09
2018-12-04,6.8343,-0.66
2018-12-05,,0.0
2018-12-06,6.8816,0.69
2018-12-07,6.8733,-0.12
2018-12-10,6.9077,0.5
2018-12-11,6.8968,-0.16
2018-12-12,6.8778,-0.28
2018-12-13,6.8798,0.03
2018-12-14,6.905,0.37
2018-12-17,6.8962,-0.13
2018-12-18,6.8939,-0.03
2018-12-19,6.8918,-0.03
2018-12-20,6.8834,-0.12
2018-12-21,6.9048,0.31
2018-12-24,,0.0
2018-12-25,,0.0
2018-12-26,6.8847,-0.29
2018-12-27,6.8649,-0.29
2018-12-28,6.8755,0.15
2018-12-31,6.8755,0.0
2019-01-01,,0.0
2019-01-02,6.8597,-0.23
2019-01-03,6.8708,0.16
2019-01-04,6.8663,-0.07
2019-01-07,6.8501,-0.24
2019-01-08,6.8519,0.03
2019-01-09,6.8117,-0.59
2019-01-10,6.7875,-0.36
2019-01-11,6.7596,-0.41
2019-01-14,,0.0
2019-01-15,6.7595,-0.0
2019-01-16,6.7532,-0.09
2019-01-17,6.7735,0.3
2019-01-18,6.7765,0.04
2019-01-21,,0.0
2019-01-22,6.8072,0.45
2019-01-23,6.7897,-0.26
2019-01-24,6.7835,-0.09
2019-01-25,6.7448,-0.57
2019-01-28,6.7437,-0.02
2019-01-29,6.7304,-0.2
2019-01-30,6.7115,-0.28
2019-01-31,6.6958,-0.23
2019-02-01,6.7426,0.7
2019-02-04,6.7426,0.0
2019-02-05,6.7426,0.0
2019-02-06,6.7426,0.0
2019-02-07,6.7426,0.0
2019-02-08,6.7426,0.0
2019-02-11,6.7907,0.71
2019-02-12,6.7726,-0.27
2019-02-13,6.7598,-0.19
2019-02-14,6.7711,0.17
2019-02-15,6.768,-0.05
2019-02-18,,0.0
2019-02-19,6.756,-0.18
2019-02-20,,0.0
2019-02-21,6.7195,-0.54
2019-02-22,6.7112,-0.12
2019-02-25,6.6844,-0.4
2019-02-26,6.698,0.2
2019-02-27,6.6822,-0.24
2019-02-28,6.6912,0.13
2019-03-01,6.7048,0.2
2019-03-04,6.7045,-0.0
2019-03-05,6.706,0.02
2019-03-06,6.7099,0.06
2019-03-07,6.7132,0.05
2019-03-08,6.7201,0.1
2019-03-11,6.7215,0.02
2019-03-12,6.707,-0.22
2019-03-13,6.7064,-0.01
2019-03-14,6.7209,0.22
2019-03-15,6.7129,-0.12
2019-03-18,6.7121,-0.01
2019-03-19,6.7106,-0.02
2019-03-20,6.6916,-0.28
2019-03-21,6.6952,0.05
2019-03-22,6.7162,0.31
2019-03-25,6.7079,-0.12
2019-03-26,6.7145,0.1
2019-03-27,6.7262,0.17
2019-03-28,6.7381,0.18
2019-03-29,6.7112,-0.4
2019-04-01,6.7102,-0.01
2019-04-02,6.7223,0.18
2019-04-03,6.7098,-0.19
2019-04-04,6.7167,0.1
2019-04-05,6.7182,0.02
2019-04-08,6.7158,-0.04
2019-04-09,6.7111,-0.07
2019-04-10,6.7153,0.06
2019-04-11,6.7188,0.05
2019-04-12,6.7039,-0.22
2019-04-15,6.7072,0.05
2019-04-16,6.7112,0.06
2019-04-17,6.687,-0.36
2019-04-18,6.7081,0.32
2019-04-19,6.7032,-0.07
2019-04-22,6.7112,0.12
2019-04-23,6.7249,0.2
2019-04-24,6.7207,-0.06
2019-04-25,6.7418,0.31
2019-04-26,6.7282,-0.2
2019-04-29,6.7332,0.07
2019-04-30,6.7347,0.02
2019-05-01,6.7319,-0.04
2019-05-02,6.7337,0.03
2019-05-03,6.7337,0.0
2019-05-06,6.7602,0.39
2019-05-07,6.7755,0.23
2019-05-08,6.7818,0.09
2019-05-09,6.8256,0.65
2019-05-10,6.8217,-0.06
2019-05-13,6.8765,0.8
2019-05-14,6.8737,-0.04
2019-05-15,6.8742,0.01
2019-05-16,6.8832,0.13
2019-05-17,6.9182,0.51
2019-05-20,6.9111,-0.1
2019-05-21,6.9007,-0.15
2019-05-22,6.9054,0.07
2019-05-23,6.9087,0.05
2019-05-24,6.8997,-0.13
2019-05-27,,0.0
2019-05-28,6.9078,0.12
2019-05-29,6.9138,0.09
2019-05-30,6.9011,-0.18
2019-05-31,6.9027,0.02
2019-06-03,6.9028,0.0
2019-06-04,6.9072,0.06
2019-06-05,6.9084,0.02
2019-06-06,6.9082,-0.0
2019-06-07,6.9057,-0.04
2019-06-10,6.9298,0.35
2019-06-11,6.9107,-0.28
2019-06-12,6.9161,0.08
2019-06-13,6.9212,0.07
2019-06-14,6.9247,0.05
2019-06-17,6.9251,0.01
2019-06-18,6.9002,-0.36
2019-06-19,6.8996,-0.01
2019-06-20,6.851,-0.7
2019-06-21,6.8686,0.26
2019-06-24,6.8758,0.1
2019-06-25,6.8791,0.05
2019-06-26,6.8781,-0.01
2019-06-27,6.8762,-0.03
2019-06-28,6.865,-0.16
2019-07-01,6.8487,-0.24
2019-07-02,6.8717,0.34
2019-07-03,6.8806,0.13
2019-07-04,,0.0
2019-07-05,6.8925,0.17
2019-07-08,6.8808,-0.17
2019-07-09,6.8866,0.08
2019-07-10,6.8705,-0.23
2019-07-11,6.8682,-0.03
2019-07-12,6.8796,0.17
2019-07-15,6.8769,-0.04
2019-07-16,6.8753,-0.02
2019-07-17,6.8731,-0.03
2019-07-18,6.8788,0.08
2019-07-19,6.8812,0.03
2019-07-22,6.8803,-0.01
2019-07-23,6.8787,-0.02
2019-07-24,6.8717,-0.1
2019-07-25,6.8714,-0.0
2019-07-26,6.8785,0.1
2019-07-29,6.8927,0.21
2019-07-30,6.8833,-0.14
2019-07-31,6.8833,0.0
2019-08-01,6.8972,0.2
2019-08-02,6.9387,0.6
2019-08-05,7.0481,1.58
2019-08-06,7.0192,-0.41
2019-08-07,7.0592,0.57
2019-08-08,7.044,-0.22
2019-08-09,7.0613,0.25
2019-08-12,7.0578,-0.05
2019-08-13,7.0423,-0.22
2019-08-14,7.0224,-0.28
2019-08-15,7.0327,0.15
2019-08-16,7.0413,0.12
2019-08-19,7.0499,0.12
2019-08-20,7.0597,0.14
2019-08-21,7.0623,0.04
2019-08-22,7.0829,0.29
2019-08-23,7.0928,0.14
2019-08-26,7.1503,0.81
2019-08-27,7.1603,0.14
2019-08-28,7.1628,0.03
2019-08-29,7.1434,-0.27
2019-08-30,7.1543,0.15
2019-09-02,,0.0
2019-09-03,7.1786,0.34
2019-09-04,7.144,-0.48
2019-09-05,7.1468,0.04
2019-09-06,7.1131,-0.47
2019-09-09,7.121,0.11
2019-09-10,7.1121,-0.12
2019-09-11,7.1153,0.04
2019-09-12,7.0787,-0.51
2019-09-13,7.0754,-0.05
2019-09-16,7.0659,-0.13
2019-09-17,7.0905,0.35
2019-09-18,7.0849,-0.08
2019-09-19,7.0959,0.16
2019-09-20,7.0909,-0.07
2019-09-23,7.1168,0.37
2019-09-24,7.1138,-0.04
2019-09-25,7.1313,0.25
2019-09-26,7.13,-0.02
2019-09-27,7.1218,-0.12
2019-09-30,7.1477,0.36
2019-10-01,7.1473,-0.01
2019-10-02,7.1473,0.0
2019-10-03,7.1473,0.0
2019-10-04,7.1473,0.0
2019-10-07,7.1473,0.0
2019-10-08,7.1422,-0.07
2019-10-09,7.1316,-0.15
2019-10-10,7.1153,-0.23
2019-10-11,7.0868,-0.4
2019-10-14,,0.0
2019-10-15,7.0814,-0.08
2019-10-16,7.092,0.15
2019-10-17,7.0766,-0.22
2019-10-18,7.0805,0.06
2019-10-21,7.0748,-0.08
2019-10-22,7.0761,0.02
2019-10-23,7.0624,-0.19
2019-10-24,7.0684,0.08
2019-10-25,7.0647,-0.05
2019-10-28,7.067,0.03
2019-10-29,7.0655,-0.02
2019-10-30,7.0541,-0.16
2019-10-31,7.0379,-0.23
2019-11-01,7.0368,-0.02
2019-11-04,7.03,-0.1
2019-11-05,7.0082,-0.31
2019-11-06,6.9968,-0.16
2019-11-07,6.9766,-0.29
2019-11-08,6.9954,0.27
2019-11-11,,0.0
2019-11-12,7.0066,0.16
2019-11-13,7.0223,0.22
2019-11-14,7.0195,-0.04
2019-11-15,7.0075,-0.17
2019-11-18,7.0246,0.24
2019-11-19,7.0263,0.02
2019-11-20,7.0344,0.12
2019-11-21,7.0285,-0.08
2019-11-22,7.0389,0.15
2019-11-25,7.0349,-0.06
2019-11-26,7.0319,-0.04
2019-11-27,7.028,-0.06
2019-11-28,,0.0
2019-11-29,7.0308,0.04
2019-12-02,7.038,0.1
2019-12-03,7.0609,0.33
2019-12-04,7.0489,-0.17
2019-12-05,7.0445,-0.06
2019-12-06,7.0348,-0.14
2019-12-09,7.0389,0.06
2019-12-10,7.0328,-0.09
2019-12-11,7.0384,0.08
2019-12-12,6.9925,-0.65
2019-12-13,6.9925,0.0
2019-12-16,6.9921,-0.01
2019-12-17,6.9967,0.07
2019-12-18,7.0029,0.09
2019-12-19,7.0097,0.1
2019-12-20,7.0063,-0.05
2019-12-23,7.0124,0.09
2019-12-24,7.0064,-0.09
2019-12-25,,0.0
2019-12-26,6.9949,-0.16
2019-12-27,6.9954,0.01
2019-12-30,6.9864,-0.13
2019-12-31,6.9618,-0.35
2020-01-01,,0.0
2020-01-02,6.9642,0.03
2020-01-03,6.9649,0.01
2020-01-06,6.9749,0.14
2020-01-07,6.9443,-0.44
2020-01-08,6.9447,0.01
2020-01-09,6.9309,-0.2
2020-01-10,6.9178,-0.19
2020-01-13,6.8924,-0.37
2020-01-14,6.8837,-0.13
2020-01-15,6.8899,0.09
2020-01-16,6.8769,-0.19
2020-01-17,6.8589,-0.26
2020-01-20,,0.0
2020-01-21,6.9049,0.67
2020-01-22,6.904,-0.01
2020-01-23,6.9364,0.47
2020-01-24,6.9161,-0.29
2020-01-27,6.9161,0.0
2020-01-28,6.9161,0.0
2020-01-29,6.9161,0.0
2020-01-30,6.9161,0.0
2020-01-31,6.9161,0.0
2020-02-03,7.0208,1.51
2020-02-04,6.9979,-0.33
2020-02-05,6.972,-0.37
2020-02-06,6.9694,-0.04
2020-02-07,7.0003,0.44
2020-02-10,6.982,-0.26
2020-02-11,6.965,-0.24
2020-02-12,6.9708,0.08
2020-02-13,6.9759,0.07
2020-02-14,6.9859,0.14
2020-02-17,,0.0
2020-02-18,6.9949,0.13
2020-02-19,6.9975,0.04
2020-02-20,7.0225,0.36
2020-02-21,7.0255,0.04
2020-02-24,7.0286,0.04
2020-02-25,7.0128,-0.22
2020-02-26,7.0214,0.12
2020-02-27,7.0036,-0.25
2020-02-28,6.9906,-0.19
2020-03-02,6.9595,-0.44
2020-03-03,6.9579,-0.02
2020-03-04,6.9244,-0.48
2020-03-05,6.9366,0.18
2020-03-06,6.9298,-0.1
2020-03-09,6.9448,0.22
2020-03-10,6.9549,0.15
2020-03-11,6.9595,0.07
2020-03-12,7.0282,0.99
2020-03-13,7.0079,-0.29
2020-03-16,6.9913,-0.24
2020-03-17,7.003,0.17
2020-03-18,7.0459,0.61
2020-03-19,7.1058,0.85
2020-03-20,7.095,-0.15
2020-03-23,7.09,-0.07
2020-03-24,7.061,-0.41
